y,ds,dummy,Store
987353.6,2012-04-13,dummy,34
977628.75,2012-04-20,dummy,34
940299.9,2012-04-27,dummy,34
968896.7,2012-05-10,dummy,34
998672.9,2012-05-18,dummy,34
1015737.6,2012-05-25,dummy,34
953844.9,2012-06-01,dummy,34
1091020.4,2012-06-04,dummy,34
1007867.7,2012-06-07,dummy,34
982345.5,2012-06-15,dummy,34
1000285.1,2012-06-22,dummy,34
942970.6,2012-06-29,dummy,34
976415.56,2012-07-09,dummy,34
954677.75,2012-07-13,dummy,34
950929.56,2012-07-20,dummy,34
917883.8,2012-07-27,dummy,34
999511.3,2012-08-06,dummy,34
1013820.9,2012-08-17,dummy,34
926250.2,2012-08-24,dummy,34
933487.7,2012-08-31,dummy,34
976393.44,2012-09-03,dummy,34
955211.7,2012-09-14,dummy,34
943047.75,2012-09-21,dummy,34
771065.2,2010-01-10,dummy,35
1189556.5,2010-02-04,dummy,35
1245827.1,2010-02-07,dummy,35
1270658.6,2010-02-19,dummy,35
1020651.75,2010-02-26,dummy,35
948660.8,2010-03-09,dummy,35
982598.9,2010-03-12,dummy,35
1117536.1,2010-03-19,dummy,35
1078900.5,2010-03-26,dummy,35
1282378.8,2010-04-06,dummy,35
1084487.5,2010-04-16,dummy,35
1110827.5,2010-04-23,dummy,35
1096930.6,2010-04-30,dummy,35
1230613.5,2010-05-02,dummy,35
1162610.2,2010-05-03,dummy,35
843755.1,2010-05-11,dummy,35
1104277.6,2010-05-14,dummy,35
1078182.1,2010-05-21,dummy,35
1223777.5,2010-05-28,dummy,35
1180183.4,2010-06-08,dummy,35
1198025.8,2010-06-18,dummy,35
1230245.8,2010-06-25,dummy,35
1182099.9,2010-07-05,dummy,35
1124414.9,2010-07-16,dummy,35
1121756.4,2010-07-23,dummy,35
1139131.8,2010-07-30,dummy,35
874615.3,2010-08-10,dummy,35
1090587.5,2010-08-13,dummy,35
1033719.5,2010-08-20,dummy,35
917693.06,2010-08-27,dummy,35
1198015.0,2010-09-04,dummy,35
1268766.8,2010-09-07,dummy,35
831443.6,2010-09-17,dummy,35
758069.75,2010-09-24,dummy,35
961686.0,2010-10-09,dummy,35
1108580.2,2010-10-12,dummy,35
798377.0,2010-10-15,dummy,35
827705.8,2010-10-22,dummy,35
857797.3,2010-10-29,dummy,35
1160412.8,2010-11-06,dummy,35
846850.4,2010-11-19,dummy,35
1781867.0,2010-11-26,dummy,35
1168815.2,2010-12-02,dummy,35
1150344.4,2010-12-03,dummy,35
870914.7,2010-12-11,dummy,35
1314987.4,2010-12-17,dummy,35
1779236.5,2010-12-24,dummy,35
576332.06,2010-12-31,dummy,35
762620.94,2011-01-04,dummy,35
874453.9,2011-01-07,dummy,35
687670.75,2011-01-14,dummy,35
659902.06,2011-01-21,dummy,35
633289.75,2011-01-28,dummy,35
813486.56,2011-02-09,dummy,35
903606.0,2011-02-12,dummy,35
865305.9,2011-02-18,dummy,35
841129.25,2011-02-25,dummy,35
955466.8,2011-03-06,dummy,35
800662.8,2011-03-18,dummy,35
762184.1,2011-03-25,dummy,35
747577.06,2011-04-02,dummy,35
850448.56,2011-04-03,dummy,35
653468.75,2011-04-11,dummy,35
795157.2,2011-04-15,dummy,35
841778.3,2011-04-22,dummy,35
811824.06,2011-04-29,dummy,35
826820.7,2011-05-08,dummy,35
826155.94,2011-05-13,dummy,35
776838.56,2011-05-20,dummy,35
850708.6,2011-05-27,dummy,35
835181.2,2011-06-05,dummy,35
828594.9,2011-06-17,dummy,35
849397.56,2011-06-24,dummy,35
649289.75,2011-07-01,dummy,35
791637.5,2011-07-10,dummy,35
813845.5,2011-07-15,dummy,35
820188.44,2011-07-22,dummy,35
770820.25,2011-07-29,dummy,35
813352.44,2011-08-04,dummy,35
827717.9,2011-08-07,dummy,35
820288.4,2011-08-19,dummy,35
897037.25,2011-08-26,dummy,35
922440.6,2011-09-09,dummy,35
948965.0,2011-09-12,dummy,35
738792.1,2011-09-16,dummy,35
705802.44,2011-09-23,dummy,35
749676.94,2011-09-30,dummy,35
855130.2,2011-10-06,dummy,35
772859.25,2011-10-14,dummy,35
811328.4,2011-10-21,dummy,35
808821.5,2011-10-28,dummy,35
859258.2,2011-11-02,dummy,35
830601.4,2011-11-03,dummy,35
880576.3,2011-11-11,dummy,35
820964.1,2011-11-18,dummy,35
1733822.4,2011-11-25,dummy,35
819911.9,2011-12-08,dummy,35
1115255.6,2011-12-16,dummy,35
1550214.0,2011-12-23,dummy,35
904650.56,2011-12-30,dummy,35
932195.5,2012-01-06,dummy,35
625135.1,2012-01-13,dummy,35
669850.06,2012-01-20,dummy,35
588723.0,2012-01-27,dummy,35
766571.1,2012-02-03,dummy,35
824568.4,2012-02-17,dummy,35
805028.75,2012-02-24,dummy,35
746901.0,2012-03-02,dummy,35
866216.4,2012-03-08,dummy,35
793045.8,2012-03-16,dummy,35
760671.1,2012-03-23,dummy,35
744525.7,2012-03-30,dummy,35
772036.6,2012-04-05,dummy,35
788633.44,2012-04-13,dummy,35
794660.25,2012-04-20,dummy,35
721212.44,2012-04-27,dummy,35
866064.4,2012-05-10,dummy,35
819196.7,2012-05-18,dummy,35
822167.2,2012-05-25,dummy,35
671708.06,2012-06-01,dummy,35
860293.44,2012-06-04,dummy,35
985479.6,2012-06-07,dummy,35
848289.44,2012-06-15,dummy,35
911696.0,2012-06-22,dummy,35
892133.44,2012-06-29,dummy,35
984833.4,2012-07-09,dummy,35
825763.5,2012-07-13,dummy,35
841224.75,2012-07-20,dummy,35
808030.1,2012-07-27,dummy,35
873415.0,2012-08-06,dummy,35
887979.5,2012-08-17,dummy,35
895274.75,2012-08-24,dummy,35
931279.0,2012-08-31,dummy,35
796351.4,2012-09-03,dummy,35
821568.6,2012-09-14,dummy,35
772302.94,2012-09-21,dummy,35
422169.47,2010-01-10,dummy,36
435972.8,2010-02-04,dummy,36
434252.16,2010-02-07,dummy,36
470281.03,2010-02-19,dummy,36
447519.44,2010-02-26,dummy,36
431294.44,2010-03-09,dummy,36
360266.1,2010-03-12,dummy,36
428852.0,2010-03-19,dummy,36
404438.5,2010-03-26,dummy,36
471088.88,2010-04-06,dummy,36
483699.56,2010-04-16,dummy,36
434116.8,2010-04-23,dummy,36
457899.62,2010-04-30,dummy,36
467546.75,2010-05-02,dummy,36
480203.44,2010-05-03,dummy,36
405860.38,2010-05-11,dummy,36
476733.75,2010-05-14,dummy,36
474917.97,2010-05-21,dummy,36
447050.4,2010-05-28,dummy,36
467442.94,2010-06-08,dummy,36
485694.72,2010-06-18,dummy,36
434879.88,2010-06-25,dummy,36
489372.03,2010-07-05,dummy,36
466962.03,2010-07-16,dummy,36
452021.2,2010-07-23,dummy,36
432451.9,2010-07-30,dummy,36
444351.62,2010-08-10,dummy,36
470436.8,2010-08-13,dummy,36
437949.9,2010-08-20,dummy,36
412050.72,2010-08-27,dummy,36
453016.9,2010-09-04,dummy,36
471713.6,2010-09-07,dummy,36
454694.22,2010-09-17,dummy,36
419348.6,2010-09-24,dummy,36
434471.38,2010-10-09,dummy,36
404545.03,2010-10-12,dummy,36
453308.16,2010-10-15,dummy,36
424956.3,2010-10-22,dummy,36
392654.25,2010-10-29,dummy,36
467711.2,2010-11-06,dummy,36
411615.72,2010-11-19,dummy,36
408891.5,2010-11-26,dummy,36
469563.7,2010-12-02,dummy,36
441434.2,2010-12-03,dummy,36
425804.8,2010-12-11,dummy,36
410214.7,2010-12-17,dummy,36
422093.6,2010-12-24,dummy,36
359310.66,2010-12-31,dummy,36
385672.12,2011-01-04,dummy,36
354270.78,2011-01-07,dummy,36
410497.72,2011-01-14,dummy,36
399191.06,2011-01-21,dummy,36
372174.12,2011-01-28,dummy,36
350276.28,2011-02-09,dummy,36
293350.5,2011-02-12,dummy,36
427175.03,2011-02-18,dummy,36
380279.44,2011-02-25,dummy,36
373703.94,2011-03-06,dummy,36
431412.22,2011-03-18,dummy,36
390732.03,2011-03-25,dummy,36
417521.7,2011-04-02,dummy,36
402579.84,2011-04-03,dummy,36
313387.12,2011-04-11,dummy,36
414986.53,2011-04-15,dummy,36
374574.72,2011-04-22,dummy,36
340708.78,2011-04-29,dummy,36
381017.75,2011-05-08,dummy,36
395316.66,2011-05-13,dummy,36
376183.44,2011-05-20,dummy,36
348655.2,2011-05-27,dummy,36
393401.4,2011-06-05,dummy,36
394645.25,2011-06-17,dummy,36
360009.94,2011-06-24,dummy,36
384659.84,2011-07-01,dummy,36
346137.88,2011-07-10,dummy,36
385631.47,2011-07-15,dummy,36
361311.4,2011-07-22,dummy,36
354361.1,2011-07-29,dummy,36
428727.62,2011-08-04,dummy,36
377464.62,2011-08-07,dummy,36
373267.6,2011-08-19,dummy,36
344964.2,2011-08-26,dummy,36
352960.62,2011-09-09,dummy,36
312298.38,2011-09-12,dummy,36
343108.12,2011-09-16,dummy,36
322405.12,2011-09-23,dummy,36
314910.38,2011-09-30,dummy,36
374182.03,2011-10-06,dummy,36
342077.0,2011-10-14,dummy,36
328633.34,2011-10-21,dummy,36
306193.8,2011-10-28,dummy,36
401501.2,2011-11-02,dummy,36
407506.78,2011-11-03,dummy,36
328498.9,2011-11-11,dummy,36
332901.94,2011-11-18,dummy,36
332811.56,2011-11-25,dummy,36
380188.7,2011-12-08,dummy,36
341503.9,2011-12-16,dummy,36
325262.47,2011-12-23,dummy,36
287425.22,2011-12-30,dummy,36
306005.53,2012-01-06,dummy,36
325976.34,2012-01-13,dummy,36
330927.22,2012-01-20,dummy,36
301444.94,2012-01-27,dummy,36
315396.72,2012-02-03,dummy,36
326316.72,2012-02-17,dummy,36
313270.44,2012-02-24,dummy,36
310982.88,2012-03-02,dummy,36
304989.97,2012-03-08,dummy,36
335345.8,2012-03-16,dummy,36
317872.5,2012-03-23,dummy,36
304144.9,2012-03-30,dummy,36
312467.53,2012-04-05,dummy,36
339407.94,2012-04-13,dummy,36
323915.3,2012-04-20,dummy,36
308389.8,2012-04-27,dummy,36
277137.88,2012-05-10,dummy,36
324801.12,2012-05-18,dummy,36
306098.16,2012-05-25,dummy,36
329467.8,2012-06-01,dummy,36
331026.12,2012-06-04,dummy,36
306578.88,2012-06-07,dummy,36
333146.88,2012-06-15,dummy,36
306411.0,2012-06-22,dummy,36
291530.44,2012-06-29,dummy,36
293728.56,2012-07-09,dummy,36
298337.4,2012-07-13,dummy,36
303289.56,2012-07-20,dummy,36
279643.44,2012-07-27,dummy,36
338273.38,2012-08-06,dummy,36
314607.22,2012-08-17,dummy,36
282545.56,2012-08-24,dummy,36
282647.47,2012-08-31,dummy,36
318674.94,2012-09-03,dummy,36
301893.62,2012-09-14,dummy,36
293804.44,2012-09-21,dummy,36
529877.94,2010-01-10,dummy,37
540189.7,2010-02-04,dummy,37
498292.53,2010-02-07,dummy,37
510382.5,2010-02-19,dummy,37
513615.8,2010-02-26,dummy,37
510427.53,2010-03-09,dummy,37
508213.12,2010-03-12,dummy,37
460020.75,2010-03-19,dummy,37
515777.97,2010-03-26,dummy,37
479195.03,2010-04-06,dummy,37
524544.8,2010-04-16,dummy,37
527019.75,2010-04-23,dummy,37
517850.84,2010-04-30,dummy,37
536006.75,2010-05-02,dummy,37
519255.7,2010-05-03,dummy,37
539683.44,2010-05-11,dummy,37
505196.1,2010-05-14,dummy,37
510494.7,2010-05-21,dummy,37
532241.25,2010-05-28,dummy,37
508576.62,2010-06-08,dummy,37
505761.62,2010-06-18,dummy,37
485419.38,2010-06-25,dummy,37
543234.75,2010-07-05,dummy,37
485150.0,2010-07-16,dummy,37
491998.12,2010-07-23,dummy,37
487912.94,2010-07-30,dummy,37
524483.6,2010-08-10,dummy,37
491815.84,2010-08-13,dummy,37
486930.72,2010-08-20,dummy,37
512157.25,2010-08-27,dummy,37
513327.56,2010-09-04,dummy,37
502456.03,2010-09-07,dummy,37
501251.4,2010-09-17,dummy,37
494265.47,2010-09-24,dummy,37
510296.06,2010-10-09,dummy,37
511207.53,2010-10-12,dummy,37
498925.88,2010-10-15,dummy,37
510425.4,2010-10-22,dummy,37
514485.9,2010-10-29,dummy,37
481915.12,2010-11-06,dummy,37
518124.16,2010-11-19,dummy,37
518220.72,2010-11-26,dummy,37
529852.7,2010-12-02,dummy,37
513015.34,2010-12-03,dummy,37
517546.7,2010-12-11,dummy,37
534285.2,2010-12-17,dummy,37
576809.94,2010-12-24,dummy,37
460331.7,2010-12-31,dummy,37
534578.75,2011-01-04,dummy,37
517021.3,2011-01-07,dummy,37
525616.9,2011-01-14,dummy,37
526486.8,2011-01-21,dummy,37
513672.38,2011-01-28,dummy,37
530367.8,2011-02-09,dummy,37
527117.8,2011-02-12,dummy,37
536840.7,2011-02-18,dummy,37
514758.2,2011-02-25,dummy,37
500381.22,2011-03-06,dummy,37
478503.06,2011-03-18,dummy,37
522105.94,2011-03-25,dummy,37
583835.2,2011-04-02,dummy,37
527572.25,2011-04-03,dummy,37
555925.6,2011-04-11,dummy,37
543775.9,2011-04-15,dummy,37
526434.4,2011-04-22,dummy,37
502918.2,2011-04-29,dummy,37
510787.47,2011-05-08,dummy,37
511871.62,2011-05-13,dummy,37
533564.44,2011-05-20,dummy,37
507086.75,2011-05-27,dummy,37
547513.3,2011-06-05,dummy,37
525132.4,2011-06-17,dummy,37
509276.22,2011-06-24,dummy,37
542464.0,2011-07-01,dummy,37
522816.84,2011-07-10,dummy,37
498749.62,2011-07-15,dummy,37
505543.53,2011-07-22,dummy,37
504974.94,2011-07-29,dummy,37
543703.2,2011-08-04,dummy,37
489059.94,2011-08-07,dummy,37
506897.97,2011-08-19,dummy,37
527947.2,2011-08-26,dummy,37
506273.75,2011-09-09,dummy,37
537224.5,2011-09-12,dummy,37
513341.94,2011-09-16,dummy,37
516556.94,2011-09-23,dummy,37
516402.1,2011-09-30,dummy,37
509647.25,2011-10-06,dummy,37
513636.0,2011-10-14,dummy,37
522784.34,2011-10-21,dummy,37
517355.44,2011-10-28,dummy,37
522514.3,2011-11-02,dummy,37
505610.4,2011-11-03,dummy,37
501268.78,2011-11-11,dummy,37
527495.06,2011-11-18,dummy,37
522554.03,2011-11-25,dummy,37
502504.38,2011-12-08,dummy,37
533905.7,2011-12-16,dummy,37
605791.44,2011-12-23,dummy,37
451327.62,2011-12-30,dummy,37
531811.9,2012-01-06,dummy,37
546221.4,2012-01-13,dummy,37
543894.06,2012-01-20,dummy,37
514116.6,2012-01-27,dummy,37
525559.2,2012-02-03,dummy,37
541071.3,2012-02-17,dummy,37
518696.88,2012-02-24,dummy,37
555424.25,2012-03-02,dummy,37
521959.28,2012-03-08,dummy,37
484588.34,2012-03-16,dummy,37
520887.22,2012-03-23,dummy,37
533734.94,2012-03-30,dummy,37
535311.6,2012-04-05,dummy,37
506973.16,2012-04-13,dummy,37
523483.2,2012-04-20,dummy,37
528807.44,2012-04-27,dummy,37
546122.4,2012-05-10,dummy,37
534847.94,2012-05-18,dummy,37
540625.8,2012-05-25,dummy,37
558343.56,2012-06-01,dummy,37
564848.75,2012-06-04,dummy,37
519498.3,2012-06-07,dummy,37
508573.16,2012-06-15,dummy,37
484032.75,2012-06-22,dummy,37
508309.8,2012-06-29,dummy,37
526838.1,2012-07-09,dummy,37
506005.47,2012-07-13,dummy,37
503744.56,2012-07-20,dummy,37
514489.16,2012-07-27,dummy,37
528940.75,2012-08-06,dummy,37
509633.72,2012-08-17,dummy,37
522665.03,2012-08-24,dummy,37
538344.1,2012-08-31,dummy,37
535937.25,2012-09-03,dummy,37
514651.75,2012-09-14,dummy,37
521320.97,2012-09-21,dummy,37
360256.6,2010-01-10,dummy,38
368929.56,2010-02-04,dummy,38
361181.47,2010-02-07,dummy,38
327237.9,2010-02-19,dummy,38
334222.72,2010-02-26,dummy,38
377096.56,2010-03-09,dummy,38
351925.38,2010-03-12,dummy,38
333025.47,2010-03-19,dummy,38
335858.12,2010-03-26,dummy,38
376184.88,2010-04-06,dummy,38
337723.5,2010-04-16,dummy,38
335121.8,2010-04-23,dummy,38
337979.66,2010-04-30,dummy,38
358496.12,2010-05-02,dummy,38
372239.88,2010-05-03,dummy,38
380870.1,2010-05-11,dummy,38
346174.3,2010-05-14,dummy,38
340497.1,2010-05-21,dummy,38
326469.44,2010-05-28,dummy,38
378574.44,2010-06-08,dummy,38
335691.84,2010-06-18,dummy,38
322046.75,2010-06-25,dummy,38
383657.44,2010-07-05,dummy,38
338277.72,2010-07-16,dummy,38
328336.84,2010-07-23,dummy,38
336378.38,2010-07-30,dummy,38
351271.38,2010-08-10,dummy,38
341400.72,2010-08-13,dummy,38
329139.72,2010-08-20,dummy,38
322868.56,2010-08-27,dummy,38
341630.47,2010-09-04,dummy,38
343850.34,2010-09-07,dummy,38
336253.2,2010-09-17,dummy,38
330604.9,2010-09-24,dummy,38
336227.7,2010-10-09,dummy,38
355965.22,2010-10-12,dummy,38
337743.25,2010-10-15,dummy,38
339042.2,2010-10-22,dummy,38
341219.62,2010-10-29,dummy,38
354828.66,2010-11-06,dummy,38
348594.0,2010-11-19,dummy,38
360857.97,2010-11-26,dummy,38
342214.9,2010-12-02,dummy,38
342023.9,2010-12-03,dummy,38
340147.2,2010-12-11,dummy,38
334441.16,2010-12-17,dummy,38
369106.72,2010-12-24,dummy,38
303908.8,2010-12-31,dummy,38
382098.12,2011-01-04,dummy,38
387334.03,2011-01-07,dummy,38
356138.78,2011-01-14,dummy,38
341098.1,2011-01-21,dummy,38
357557.16,2011-01-28,dummy,38
416953.5,2011-02-09,dummy,38
411252.03,2011-02-12,dummy,38
364606.7,2011-02-18,dummy,38
354232.34,2011-02-25,dummy,38
396826.06,2011-03-06,dummy,38
349459.94,2011-03-18,dummy,38
351541.62,2011-03-25,dummy,38
402341.75,2011-04-02,dummy,38
405429.44,2011-04-03,dummy,38
436970.1,2011-04-11,dummy,38
362758.94,2011-04-15,dummy,38
362952.34,2011-04-22,dummy,38
344226.0,2011-04-29,dummy,38
437631.44,2011-05-08,dummy,38
366977.78,2011-05-13,dummy,38
365730.75,2011-05-20,dummy,38
356886.1,2011-05-27,dummy,38
422186.66,2011-06-05,dummy,38
356797.0,2011-06-17,dummy,38
354078.94,2011-06-24,dummy,38
386344.53,2011-07-01,dummy,38
449516.28,2011-07-10,dummy,38
367181.72,2011-07-15,dummy,38
365562.66,2011-07-22,dummy,38
355131.34,2011-07-29,dummy,38
392152.3,2011-08-04,dummy,38
399699.16,2011-08-07,dummy,38
362224.7,2011-08-19,dummy,38
365672.56,2011-08-26,dummy,38
397771.7,2011-09-09,dummy,38
435401.62,2011-09-12,dummy,38
408188.88,2011-09-16,dummy,38
394665.28,2011-09-23,dummy,38
366819.84,2011-09-30,dummy,38
381763.03,2011-10-06,dummy,38
400430.78,2011-10-14,dummy,38
402709.16,2011-10-21,dummy,38
378539.16,2011-10-28,dummy,38
377672.47,2011-11-02,dummy,38
357897.2,2011-11-03,dummy,38
411116.94,2011-11-11,dummy,38
392003.12,2011-11-18,dummy,38
393715.72,2011-11-25,dummy,38
387844.06,2011-12-08,dummy,38
404283.84,2011-12-16,dummy,38
419717.4,2011-12-23,dummy,38
342667.34,2011-12-30,dummy,38
435579.7,2012-01-06,dummy,38
423260.8,2012-01-13,dummy,38
405215.9,2012-01-20,dummy,38
412882.3,2012-01-27,dummy,38
471115.38,2012-02-03,dummy,38
415513.97,2012-02-17,dummy,38
409411.62,2012-02-24,dummy,38
457711.7,2012-03-02,dummy,38
469311.16,2012-03-08,dummy,38
428465.12,2012-03-16,dummy,38
412456.47,2012-03-23,dummy,38
408679.38,2012-03-30,dummy,38
491755.7,2012-04-05,dummy,38
435790.75,2012-04-13,dummy,38
401615.8,2012-04-20,dummy,38
419964.78,2012-04-27,dummy,38
458479.0,2012-05-10,dummy,38
412314.72,2012-05-18,dummy,38
422810.12,2012-05-25,dummy,38
478483.2,2012-06-01,dummy,38
499267.66,2012-06-04,dummy,38
471086.22,2012-06-07,dummy,38
430222.06,2012-06-15,dummy,38
405938.34,2012-06-22,dummy,38
404634.38,2012-06-29,dummy,38
490274.8,2012-07-09,dummy,38
416036.75,2012-07-13,dummy,38
441683.75,2012-07-20,dummy,38
407186.47,2012-07-27,dummy,38
448110.25,2012-08-06,dummy,38
411866.47,2012-08-17,dummy,38
397428.22,2012-08-24,dummy,38
424904.94,2012-08-31,dummy,38
452792.53,2012-09-03,dummy,38
430944.38,2012-09-14,dummy,38
409600.97,2012-09-21,dummy,38
1219583.9,2010-01-10,dummy,39
1463942.6,2010-02-04,dummy,39
1352547.8,2010-02-07,dummy,39
1230592.0,2010-02-19,dummy,39
1168582.0,2010-02-26,dummy,39
1345167.6,2010-03-09,dummy,39
1431911.0,2010-03-12,dummy,39
1301590.1,2010-03-19,dummy,39
1235094.6,2010-03-26,dummy,39
1512208.0,2010-04-06,dummy,39
1242875.0,2010-04-16,dummy,39
1280231.9,2010-04-23,dummy,39
1263836.6,2010-04-30,dummy,39
1230596.8,2010-05-02,dummy,39
1266254.2,2010-05-03,dummy,39
1293707.2,2010-05-11,dummy,39
1226997.8,2010-05-14,dummy,39
1350674.0,2010-05-21,dummy,39
1365541.6,2010-05-28,dummy,39
1409989.6,2010-06-08,dummy,39
1368312.5,2010-06-18,dummy,39
1280414.8,2010-06-25,dummy,39
1355704.2,2010-07-05,dummy,39
1339811.6,2010-07-16,dummy,39
1314651.9,2010-07-23,dummy,39
1308222.2,2010-07-30,dummy,39
1286598.6,2010-08-10,dummy,39
1371465.6,2010-08-13,dummy,39
1471816.5,2010-08-20,dummy,39
1417515.9,2010-08-27,dummy,39
1327035.2,2010-09-04,dummy,39
1330473.5,2010-09-07,dummy,39
1252915.4,2010-09-17,dummy,39
1199449.5,2010-09-24,dummy,39
1279666.5,2010-10-09,dummy,39
1630564.5,2010-10-12,dummy,39
1238742.0,2010-10-15,dummy,39
1261109.0,2010-10-22,dummy,39
1294769.1,2010-10-29,dummy,39
1371405.4,2010-11-06,dummy,39
1370659.5,2010-11-19,dummy,39
2149355.2,2010-11-26,dummy,39
1266229.1,2010-12-02,dummy,39
1244391.9,2010-12-03,dummy,39
1291398.8,2010-12-11,dummy,39
1842172.5,2010-12-17,dummy,39
2495489.2,2010-12-24,dummy,39
1230012.1,2010-12-31,dummy,39
1316849.4,2011-01-04,dummy,39
1429829.4,2011-01-07,dummy,39
1193199.4,2011-01-14,dummy,39
1243370.8,2011-01-21,dummy,39
1158698.5,2011-01-28,dummy,39
1465089.9,2011-02-09,dummy,39
1632894.6,2011-02-12,dummy,39
1335233.8,2011-02-18,dummy,39
1240921.2,2011-02-25,dummy,39
1541745.6,2011-03-06,dummy,39
1348410.0,2011-03-18,dummy,39
1284334.8,2011-03-25,dummy,39
1343774.0,2011-04-02,dummy,39
1316385.4,2011-04-03,dummy,39
1553629.6,2011-04-11,dummy,39
1348031.5,2011-04-15,dummy,39
1563140.9,2011-04-22,dummy,39
1379651.9,2011-04-29,dummy,39
1518790.9,2011-05-08,dummy,39
1325022.8,2011-05-13,dummy,39
1373907.2,2011-05-20,dummy,39
1406124.1,2011-05-27,dummy,39
1370920.9,2011-06-05,dummy,39
1451392.6,2011-06-17,dummy,39
1363168.0,2011-06-24,dummy,39
1224475.1,2011-07-01,dummy,39
1443884.4,2011-07-10,dummy,39
1380257.1,2011-07-15,dummy,39
1416005.6,2011-07-22,dummy,39
1426418.5,2011-07-29,dummy,39
1350646.1,2011-08-04,dummy,39
1414564.5,2011-08-07,dummy,39
1629066.9,2011-08-19,dummy,39
1573898.6,2011-08-26,dummy,39
1429345.9,2011-09-09,dummy,39
1781528.8,2011-09-12,dummy,39
1372500.6,2011-09-16,dummy,39
1338658.0,2011-09-23,dummy,39
1311775.9,2011-09-30,dummy,39
1442092.1,2011-10-06,dummy,39
1384721.9,2011-10-14,dummy,39
1465283.2,2011-10-21,dummy,39
1472663.1,2011-10-28,dummy,39
1227893.9,2011-11-02,dummy,39
1283716.8,2011-11-03,dummy,39
1456957.4,2011-11-11,dummy,39
1510397.2,2011-11-18,dummy,39
2338832.5,2011-11-25,dummy,39
1514056.0,2011-12-08,dummy,39
1991824.0,2011-12-16,dummy,39
2554482.8,2011-12-23,dummy,39
1537139.5,2011-12-30,dummy,39
1640476.8,2012-01-06,dummy,39
1369125.4,2012-01-13,dummy,39
1394841.0,2012-01-20,dummy,39
1320301.6,2012-01-27,dummy,39
1453047.0,2012-02-03,dummy,39
1511041.8,2012-02-17,dummy,39
1412065.0,2012-02-24,dummy,39
1396150.1,2012-03-02,dummy,39
1608277.8,2012-03-08,dummy,39
1522421.1,2012-03-16,dummy,39
1469593.4,2012-03-23,dummy,39
1499727.0,2012-03-30,dummy,39
1512227.4,2012-04-05,dummy,39
1580732.8,2012-04-13,dummy,39
1433391.0,2012-04-20,dummy,39
1456997.2,2012-04-27,dummy,39
1574408.6,2012-05-10,dummy,39
1522978.5,2012-05-18,dummy,39
1596036.6,2012-05-25,dummy,39
1478537.9,2012-06-01,dummy,39
1764848.0,2012-06-04,dummy,39
1659222.0,2012-06-07,dummy,39
1587499.9,2012-06-15,dummy,39
1532316.8,2012-06-22,dummy,39
1492389.0,2012-06-29,dummy,39
1609811.8,2012-07-09,dummy,39
1471261.8,2012-07-13,dummy,39
1582168.2,2012-07-20,dummy,39
1487797.5,2012-07-27,dummy,39
1623442.2,2012-08-06,dummy,39
1720221.9,2012-08-17,dummy,39
1724669.8,2012-08-24,dummy,39
1710924.0,2012-08-31,dummy,39
1470764.4,2012-09-03,dummy,39
1447614.1,2012-09-14,dummy,39
1555672.5,2012-09-21,dummy,39
891152.3,2010-01-10,dummy,40
1041202.1,2010-02-04,dummy,40
1087578.8,2010-02-07,dummy,40
916289.2,2010-02-19,dummy,40
863917.44,2010-02-26,dummy,40
976453.3,2010-03-09,dummy,40
1000582.06,2010-03-12,dummy,40
894865.3,2010-03-19,dummy,40
873354.56,2010-03-26,dummy,40
1052429.0,2010-04-06,dummy,40
882636.94,2010-04-16,dummy,40
844958.5,2010-04-23,dummy,40
816838.3,2010-04-30,dummy,40
1001943.8,2010-05-02,dummy,40
990152.25,2010-05-03,dummy,40
968270.7,2010-05-11,dummy,40
907262.5,2010-05-14,dummy,40
885613.94,2010-05-21,dummy,40
1008483.06,2010-05-28,dummy,40
1057295.9,2010-06-08,dummy,40
973105.3,2010-06-18,dummy,40
940405.0,2010-06-25,dummy,40
1009797.06,2010-07-05,dummy,40
959229.06,2010-07-16,dummy,40
922341.8,2010-07-23,dummy,40
953393.0,2010-07-30,dummy,40
972405.4,2010-08-10,dummy,40
924011.75,2010-08-13,dummy,40
932397.0,2010-08-20,dummy,40
922328.0,2010-08-27,dummy,40
919839.2,2010-09-04,dummy,40
1058250.9,2010-09-07,dummy,40
855046.94,2010-09-17,dummy,40
844373.3,2010-09-24,dummy,40
967310.8,2010-10-09,dummy,40
1111215.8,2010-10-12,dummy,40
917883.2,2010-10-15,dummy,40
882180.94,2010-10-22,dummy,40
875038.8,2010-10-29,dummy,40
1007574.7,2010-11-06,dummy,40
852452.94,2010-11-19,dummy,40
1166142.9,2010-11-26,dummy,40
955338.3,2010-12-02,dummy,40
899352.4,2010-12-03,dummy,40
935481.3,2010-12-11,dummy,40
1179036.2,2010-12-17,dummy,40
1648829.1,2010-12-24,dummy,40
811318.3,2010-12-31,dummy,40
841889.06,2011-01-04,dummy,40
1048866.2,2011-01-07,dummy,40
771315.6,2011-01-14,dummy,40
764014.75,2011-01-21,dummy,40
775910.44,2011-01-28,dummy,40
957298.25,2011-02-09,dummy,40
1059676.6,2011-02-12,dummy,40
968694.44,2011-02-18,dummy,40
888869.25,2011-02-25,dummy,40
1075687.8,2011-03-06,dummy,40
871024.25,2011-03-18,dummy,40
834621.4,2011-03-25,dummy,40
904261.6,2011-04-02,dummy,40
977070.6,2011-04-03,dummy,40
1011321.2,2011-04-11,dummy,40
