y,ds,sku,agency
5376.0,2013-04-01,SKU_03,Agency_55
6456.0,2013-05-01,SKU_03,Agency_55
7936.0,2013-06-01,SKU_03,Agency_55
5664.0,2013-07-01,SKU_03,Agency_55
7164.0,2013-08-01,SKU_03,Agency_55
7030.0,2013-09-01,SKU_03,Agency_55
5776.0,2013-10-01,SKU_03,Agency_55
4604.0,2013-11-01,SKU_03,Agency_55
5636.0,2013-12-01,SKU_03,Agency_55
4916.0,2014-01-01,SKU_03,Agency_55
4596.0,2014-02-01,SKU_03,Agency_55
5730.0,2014-03-01,SKU_03,Agency_55
7540.0,2014-04-01,SKU_03,Agency_55
6824.0,2014-05-01,SKU_03,Agency_55
5540.0,2014-06-01,SKU_03,Agency_55
4990.0,2014-07-01,SKU_03,Agency_55
5236.0,2014-08-01,SKU_03,Agency_55
4160.0,2014-09-01,SKU_03,Agency_55
4788.0,2014-10-01,SKU_03,Agency_55
4136.0,2014-11-01,SKU_03,Agency_55
4364.0,2014-12-01,SKU_03,Agency_55
4160.0,2015-01-01,SKU_03,Agency_55
4988.0,2015-02-01,SKU_03,Agency_55
3276.0,2015-03-01,SKU_03,Agency_55
4820.0,2015-04-01,SKU_03,Agency_55
4336.0,2015-05-01,SKU_03,Agency_55
5076.0,2015-06-01,SKU_03,Agency_55
4756.0,2015-07-01,SKU_03,Agency_55
4868.0,2015-08-01,SKU_03,Agency_55
4556.0,2015-09-01,SKU_03,Agency_55
4650.0,2015-10-01,SKU_03,Agency_55
3254.0,2015-11-01,SKU_03,Agency_55
5244.0,2015-12-01,SKU_03,Agency_55
4684.0,2016-01-01,SKU_03,Agency_55
5450.0,2016-02-01,SKU_03,Agency_55
3814.0,2016-03-01,SKU_03,Agency_55
4240.0,2016-04-01,SKU_03,Agency_55
5730.0,2016-05-01,SKU_03,Agency_55
4960.0,2016-06-01,SKU_03,Agency_55
5116.0,2016-07-01,SKU_03,Agency_55
4330.0,2016-08-01,SKU_03,Agency_55
6150.0,2016-09-01,SKU_03,Agency_55
6260.0,2016-10-01,SKU_03,Agency_55
5070.0,2016-11-01,SKU_03,Agency_55
6316.0,2016-12-01,SKU_03,Agency_55
6600.0,2017-01-01,SKU_03,Agency_55
5670.0,2017-02-01,SKU_03,Agency_55
7910.0,2017-03-01,SKU_03,Agency_55
7844.0,2017-04-01,SKU_03,Agency_55
6590.0,2017-05-01,SKU_03,Agency_55
192.4,2013-01-01,SKU_04,Agency_08
187.0,2013-02-01,SKU_04,Agency_08
234.1,2013-03-01,SKU_04,Agency_08
224.8,2013-04-01,SKU_04,Agency_08
272.5,2013-05-01,SKU_04,Agency_08
233.4,2013-06-01,SKU_04,Agency_08
170.9,2013-07-01,SKU_04,Agency_08
126.0,2013-08-01,SKU_04,Agency_08
178.2,2013-09-01,SKU_04,Agency_08
195.0,2013-10-01,SKU_04,Agency_08
126.56,2013-11-01,SKU_04,Agency_08
227.5,2013-12-01,SKU_04,Agency_08
155.2,2014-01-01,SKU_04,Agency_08
177.0,2014-02-01,SKU_04,Agency_08
171.2,2014-03-01,SKU_04,Agency_08
242.6,2014-04-01,SKU_04,Agency_08
219.8,2014-05-01,SKU_04,Agency_08
133.1,2014-06-01,SKU_04,Agency_08
138.5,2014-07-01,SKU_04,Agency_08
133.5,2014-08-01,SKU_04,Agency_08
192.8,2014-09-01,SKU_04,Agency_08
187.4,2014-10-01,SKU_04,Agency_08
121.1,2014-11-01,SKU_04,Agency_08
178.6,2014-12-01,SKU_04,Agency_08
149.5,2015-01-01,SKU_04,Agency_08
110.56,2015-02-01,SKU_04,Agency_08
165.8,2015-03-01,SKU_04,Agency_08
142.1,2015-04-01,SKU_04,Agency_08
210.2,2015-05-01,SKU_04,Agency_08
132.8,2015-06-01,SKU_04,Agency_08
136.5,2015-07-01,SKU_04,Agency_08
142.2,2015-08-01,SKU_04,Agency_08
178.1,2015-09-01,SKU_04,Agency_08
154.6,2015-10-01,SKU_04,Agency_08
113.1,2015-11-01,SKU_04,Agency_08
226.5,2015-12-01,SKU_04,Agency_08
189.2,2016-01-01,SKU_04,Agency_08
109.2,2016-02-01,SKU_04,Agency_08
173.1,2016-03-01,SKU_04,Agency_08
105.94,2016-04-01,SKU_04,Agency_08
210.8,2016-05-01,SKU_04,Agency_08
155.8,2016-06-01,SKU_04,Agency_08
151.8,2016-07-01,SKU_04,Agency_08
128.4,2016-08-01,SKU_04,Agency_08
190.9,2016-09-01,SKU_04,Agency_08
127.94,2016-10-01,SKU_04,Agency_08
114.8,2016-11-01,SKU_04,Agency_08
176.6,2016-12-01,SKU_04,Agency_08
167.1,2017-01-01,SKU_04,Agency_08
119.5,2017-02-01,SKU_04,Agency_08
152.8,2017-03-01,SKU_04,Agency_08
152.5,2017-04-01,SKU_04,Agency_08
143.2,2017-05-01,SKU_04,Agency_08
2354.0,2013-01-01,SKU_01,Agency_39
2916.0,2013-02-01,SKU_01,Agency_39
2918.0,2013-03-01,SKU_01,Agency_39
2656.0,2013-04-01,SKU_01,Agency_39
2820.0,2013-05-01,SKU_01,Agency_39
2160.0,2013-06-01,SKU_01,Agency_39
2412.0,2013-07-01,SKU_01,Agency_39
2622.0,2013-08-01,SKU_01,Agency_39
1775.0,2013-09-01,SKU_01,Agency_39
2378.0,2013-10-01,SKU_01,Agency_39
2156.0,2013-11-01,SKU_01,Agency_39
3016.0,2013-12-01,SKU_01,Agency_39
2448.0,2014-01-01,SKU_01,Agency_39
3142.0,2014-02-01,SKU_01,Agency_39
3768.0,2014-03-01,SKU_01,Agency_39
3564.0,2014-04-01,SKU_01,Agency_39
2834.0,2014-05-01,SKU_01,Agency_39
2316.0,2014-06-01,SKU_01,Agency_39
2860.0,2014-07-01,SKU_01,Agency_39
4110.0,2014-08-01,SKU_01,Agency_39
3732.0,2014-09-01,SKU_01,Agency_39
4390.0,2014-10-01,SKU_01,Agency_39
4970.0,2014-11-01,SKU_01,Agency_39
6124.0,2014-12-01,SKU_01,Agency_39
4188.0,2015-01-01,SKU_01,Agency_39
4360.0,2015-02-01,SKU_01,Agency_39
5990.0,2015-03-01,SKU_01,Agency_39
4610.0,2015-04-01,SKU_01,Agency_39
4260.0,2015-05-01,SKU_01,Agency_39
4412.0,2015-06-01,SKU_01,Agency_39
4020.0,2015-07-01,SKU_01,Agency_39
3894.0,2015-08-01,SKU_01,Agency_39
3658.0,2015-09-01,SKU_01,Agency_39
4072.0,2015-10-01,SKU_01,Agency_39
5060.0,2015-11-01,SKU_01,Agency_39
6252.0,2015-12-01,SKU_01,Agency_39
2902.0,2016-01-01,SKU_01,Agency_39
3642.0,2016-02-01,SKU_01,Agency_39
3214.0,2016-03-01,SKU_01,Agency_39
4456.0,2016-04-01,SKU_01,Agency_39
3678.0,2016-05-01,SKU_01,Agency_39
3642.0,2016-06-01,SKU_01,Agency_39
3008.0,2016-07-01,SKU_01,Agency_39
3066.0,2016-08-01,SKU_01,Agency_39
2782.0,2016-09-01,SKU_01,Agency_39
2430.0,2016-10-01,SKU_01,Agency_39
3408.0,2016-11-01,SKU_01,Agency_39
3264.0,2016-12-01,SKU_01,Agency_39
2292.0,2017-01-01,SKU_01,Agency_39
3272.0,2017-02-01,SKU_01,Agency_39
3126.0,2017-03-01,SKU_01,Agency_39
4490.0,2017-04-01,SKU_01,Agency_39
3492.0,2017-05-01,SKU_01,Agency_39
2338.0,2013-01-01,SKU_04,Agency_07
2176.0,2013-02-01,SKU_04,Agency_07
2840.0,2013-03-01,SKU_04,Agency_07
2960.0,2013-04-01,SKU_04,Agency_07
3306.0,2013-05-01,SKU_04,Agency_07
2876.0,2013-06-01,SKU_04,Agency_07
2614.0,2013-07-01,SKU_04,Agency_07
1870.0,2013-08-01,SKU_04,Agency_07
1335.0,2013-09-01,SKU_04,Agency_07
2334.0,2013-10-01,SKU_04,Agency_07
1723.0,2013-11-01,SKU_04,Agency_07
3472.0,2013-12-01,SKU_04,Agency_07
2160.0,2014-01-01,SKU_04,Agency_07
1932.0,2014-02-01,SKU_04,Agency_07
1977.0,2014-03-01,SKU_04,Agency_07
2586.0,2014-04-01,SKU_04,Agency_07
2344.0,2014-05-01,SKU_04,Agency_07
1768.0,2014-06-01,SKU_04,Agency_07
1581.0,2014-07-01,SKU_04,Agency_07
1611.0,2014-08-01,SKU_04,Agency_07
1859.0,2014-09-01,SKU_04,Agency_07
1575.0,2014-10-01,SKU_04,Agency_07
1872.0,2014-11-01,SKU_04,Agency_07
2090.0,2014-12-01,SKU_04,Agency_07
1600.0,2015-01-01,SKU_04,Agency_07
1158.0,2015-02-01,SKU_04,Agency_07
1969.0,2015-03-01,SKU_04,Agency_07
1244.0,2015-04-01,SKU_04,Agency_07
1741.0,2015-05-01,SKU_04,Agency_07
1204.0,2015-06-01,SKU_04,Agency_07
1224.0,2015-07-01,SKU_04,Agency_07
1348.0,2015-08-01,SKU_04,Agency_07
1185.0,2015-09-01,SKU_04,Agency_07
1263.0,2015-10-01,SKU_04,Agency_07
1065.0,2015-11-01,SKU_04,Agency_07
2452.0,2015-12-01,SKU_04,Agency_07
1072.0,2016-01-01,SKU_04,Agency_07
1017.5,2016-02-01,SKU_04,Agency_07
1294.0,2016-03-01,SKU_04,Agency_07
1147.0,2016-04-01,SKU_04,Agency_07
1306.0,2016-05-01,SKU_04,Agency_07
2188.0,2016-06-01,SKU_04,Agency_07
1786.0,2016-07-01,SKU_04,Agency_07
2534.0,2016-08-01,SKU_04,Agency_07
1262.0,2016-09-01,SKU_04,Agency_07
974.0,2016-10-01,SKU_04,Agency_07
2548.0,2016-11-01,SKU_04,Agency_07
1984.0,2016-12-01,SKU_04,Agency_07
1047.0,2017-01-01,SKU_04,Agency_07
722.0,2017-02-01,SKU_04,Agency_07
1613.0,2017-03-01,SKU_04,Agency_07
1024.0,2017-04-01,SKU_04,Agency_07
1352.0,2017-05-01,SKU_04,Agency_07
170.2,2013-01-01,SKU_04,Agency_42
202.6,2013-02-01,SKU_04,Agency_42
244.0,2013-03-01,SKU_04,Agency_42
245.9,2013-04-01,SKU_04,Agency_42
224.5,2013-05-01,SKU_04,Agency_42
189.4,2013-06-01,SKU_04,Agency_42
180.5,2013-07-01,SKU_04,Agency_42
147.5,2013-08-01,SKU_04,Agency_42
104.56,2013-09-01,SKU_04,Agency_42
127.94,2013-10-01,SKU_04,Agency_42
137.6,2013-11-01,SKU_04,Agency_42
181.4,2013-12-01,SKU_04,Agency_42
121.4,2014-01-01,SKU_04,Agency_42
167.0,2014-02-01,SKU_04,Agency_42
170.6,2014-03-01,SKU_04,Agency_42
232.2,2014-04-01,SKU_04,Agency_42
180.2,2014-05-01,SKU_04,Agency_42
144.0,2014-06-01,SKU_04,Agency_42
134.5,2014-07-01,SKU_04,Agency_42
155.2,2014-08-01,SKU_04,Agency_42
82.06,2014-09-01,SKU_04,Agency_42
87.3,2014-10-01,SKU_04,Agency_42
94.5,2014-11-01,SKU_04,Agency_42
145.8,2014-12-01,SKU_04,Agency_42
78.4,2015-01-01,SKU_04,Agency_42
130.8,2015-02-01,SKU_04,Agency_42
135.0,2015-03-01,SKU_04,Agency_42
149.1,2015-04-01,SKU_04,Agency_42
129.2,2015-05-01,SKU_04,Agency_42
97.2,2015-06-01,SKU_04,Agency_42
108.1,2015-07-01,SKU_04,Agency_42
102.0,2015-08-01,SKU_04,Agency_42
82.56,2015-09-01,SKU_04,Agency_42
122.56,2015-10-01,SKU_04,Agency_42
84.25,2015-11-01,SKU_04,Agency_42
214.5,2015-12-01,SKU_04,Agency_42
63.0,2016-01-01,SKU_04,Agency_42
96.06,2016-02-01,SKU_04,Agency_42
110.1,2016-03-01,SKU_04,Agency_42
133.2,2016-04-01,SKU_04,Agency_42
139.0,2016-05-01,SKU_04,Agency_42
90.94,2016-06-01,SKU_04,Agency_42
117.3,2016-07-01,SKU_04,Agency_42
143.4,2016-08-01,SKU_04,Agency_42
82.5,2016-09-01,SKU_04,Agency_42
125.25,2016-10-01,SKU_04,Agency_42
88.3,2016-11-01,SKU_04,Agency_42
203.5,2016-12-01,SKU_04,Agency_42
113.44,2017-01-01,SKU_04,Agency_42
131.6,2017-02-01,SKU_04,Agency_42
211.9,2017-03-01,SKU_04,Agency_42
173.4,2017-04-01,SKU_04,Agency_42
93.5,2017-05-01,SKU_04,Agency_42
6.344,2013-01-01,SKU_18,Agency_33
7.445,2013-02-01,SKU_18,Agency_33
10.32,2013-03-01,SKU_18,Agency_33
11.336,2013-04-01,SKU_18,Agency_33
13.03,2013-05-01,SKU_18,Agency_33
11.42,2013-06-01,SKU_18,Agency_33
13.45,2013-07-01,SKU_18,Agency_33
14.805,2013-08-01,SKU_18,Agency_33
14.805,2013-09-01,SKU_18,Agency_33
12.44,2013-10-01,SKU_18,Agency_33
11.336,2013-11-01,SKU_18,Agency_33
12.77,2013-12-01,SKU_18,Agency_33
11.336,2014-01-01,SKU_18,Agency_33
10.07,2014-02-01,SKU_18,Agency_33
13.79,2014-03-01,SKU_18,Agency_33
14.805,2014-04-01,SKU_18,Agency_33
14.38,2014-05-01,SKU_18,Agency_33
16.83,2014-06-01,SKU_18,Agency_33
17.52,2014-07-01,SKU_18,Agency_33
14.125,2014-08-01,SKU_18,Agency_33
11.76,2014-09-01,SKU_18,Agency_33
14.21,2014-10-01,SKU_18,Agency_33
11.76,2014-11-01,SKU_18,Agency_33
11.67,2014-12-01,SKU_18,Agency_33
10.914,2015-01-01,SKU_18,Agency_33
11.42,2015-02-01,SKU_18,Agency_33
13.195,2015-03-01,SKU_18,Agency_33
11.84,2015-04-01,SKU_18,Agency_33
10.32,2015-05-01,SKU_18,Agency_33
11.59,2015-06-01,SKU_18,Agency_33
6.26,2015-07-01,SKU_18,Agency_33
13.195,2015-08-01,SKU_18,Agency_33
9.305,2015-09-01,SKU_18,Agency_33
9.984,2015-10-01,SKU_18,Agency_33
10.58,2015-11-01,SKU_18,Agency_33
9.81,2015-12-01,SKU_18,Agency_33
4.992,2016-01-01,SKU_18,Agency_33
9.305,2016-02-01,SKU_18,Agency_33
10.41,2016-03-01,SKU_18,Agency_33
8.375,2016-04-01,SKU_18,Agency_33
9.56,2016-05-01,SKU_18,Agency_33
9.055,2016-06-01,SKU_18,Agency_33
11.086,2016-07-01,SKU_18,Agency_33
9.14,2016-08-01,SKU_18,Agency_33
13.45,2016-09-01,SKU_18,Agency_33
10.42,2016-10-01,SKU_18,Agency_33
8.984,2016-11-01,SKU_18,Agency_33
8.73,2016-12-01,SKU_18,Agency_33
6.695,2017-01-01,SKU_18,Agency_33
7.965,2017-02-01,SKU_18,Agency_33
7.707,2017-03-01,SKU_18,Agency_33
6.938,2017-04-01,SKU_18,Agency_33
8.97,2017-05-01,SKU_18,Agency_33
42.44,2013-01-01,SKU_01,Agency_23
39.62,2013-02-01,SKU_01,Agency_23
33.7,2013-03-01,SKU_01,Agency_23
47.4,2013-04-01,SKU_01,Agency_23
52.28,2013-05-01,SKU_01,Agency_23
36.28,2013-06-01,SKU_01,Agency_23
44.28,2013-07-01,SKU_01,Agency_23
42.44,2013-08-01,SKU_01,Agency_23
23.77,2013-09-01,SKU_01,Agency_23
32.4,2013-10-01,SKU_01,Agency_23
31.97,2013-11-01,SKU_01,Agency_23
28.19,2013-12-01,SKU_01,Agency_23
43.2,2014-01-01,SKU_01,Agency_23
26.45,2014-02-01,SKU_01,Agency_23
33.16,2014-03-01,SKU_01,Agency_23
36.5,2014-04-01,SKU_01,Agency_23
46.44,2014-05-01,SKU_01,Agency_23
47.84,2014-06-01,SKU_01,Agency_23
45.9,2014-07-01,SKU_01,Agency_23
40.8,2014-08-01,SKU_01,Agency_23
24.3,2014-09-01,SKU_01,Agency_23
34.34,2014-10-01,SKU_01,Agency_23
22.58,2014-11-01,SKU_01,Agency_23
32.06,2014-12-01,SKU_01,Agency_23
36.62,2015-01-01,SKU_01,Agency_23
38.22,2015-02-01,SKU_01,Agency_23
57.78,2015-03-01,SKU_01,Agency_23
60.8,2015-04-01,SKU_01,Agency_23
45.03,2015-05-01,SKU_01,Agency_23
46.22,2015-06-01,SKU_01,Agency_23
63.4,2015-07-01,SKU_01,Agency_23
59.4,2015-08-01,SKU_01,Agency_23
43.1,2015-09-01,SKU_01,Agency_23
40.28,2015-10-01,SKU_01,Agency_23
32.94,2015-11-01,SKU_01,Agency_23
40.5,2015-12-01,SKU_01,Agency_23
38.12,2016-01-01,SKU_01,Agency_23
27.44,2016-02-01,SKU_01,Agency_23
46.0,2016-03-01,SKU_01,Agency_23
54.22,2016-04-01,SKU_01,Agency_23
44.6,2016-05-01,SKU_01,Agency_23
45.47,2016-06-01,SKU_01,Agency_23
88.44,2016-07-01,SKU_01,Agency_23
60.8,2016-08-01,SKU_01,Agency_23
32.4,2016-09-01,SKU_01,Agency_23
31.64,2016-10-01,SKU_01,Agency_23
33.8,2016-11-01,SKU_01,Agency_23
32.2,2016-12-01,SKU_01,Agency_23
45.56,2017-01-01,SKU_01,Agency_23
35.97,2017-02-01,SKU_01,Agency_23
40.5,2017-03-01,SKU_01,Agency_23
42.88,2017-04-01,SKU_01,Agency_23
45.7,2017-05-01,SKU_01,Agency_23
3.553,2013-01-01,SKU_03,Agency_33
1.945,2013-02-01,SKU_03,Agency_33
2.791,2013-03-01,SKU_03,Agency_33
3.89,2013-04-01,SKU_03,Agency_33
3.639,2013-05-01,SKU_03,Agency_33
3.807,2013-06-01,SKU_03,Agency_33
3.299,2013-07-01,SKU_03,Agency_33
3.807,2013-08-01,SKU_03,Agency_33
2.115,2013-09-01,SKU_03,Agency_33
3.385,2013-10-01,SKU_03,Agency_33
4.062,2013-11-01,SKU_03,Agency_33
3.385,2013-12-01,SKU_03,Agency_33
2.96,2014-01-01,SKU_03,Agency_33
3.13,2014-02-01,SKU_03,Agency_33
0.254,2014-03-01,SKU_03,Agency_33
3.89,2014-04-01,SKU_03,Agency_33
4.652,2014-05-01,SKU_03,Agency_33
1.776,2014-06-01,SKU_03,Agency_33
4.82,2014-07-01,SKU_03,Agency_33
4.74,2014-08-01,SKU_03,Agency_33
2.537,2014-09-01,SKU_03,Agency_33
4.145,2014-10-01,SKU_03,Agency_33
3.299,2014-11-01,SKU_03,Agency_33
1.522,2014-12-01,SKU_03,Agency_33
3.385,2015-01-01,SKU_03,Agency_33
3.469,2015-02-01,SKU_03,Agency_33
5.074,2015-03-01,SKU_03,Agency_33
2.453,2015-04-01,SKU_03,Agency_33
3.299,2015-05-01,SKU_03,Agency_33
1.522,2015-06-01,SKU_03,Agency_33
3.469,2015-07-01,SKU_03,Agency_33
4.062,2015-08-01,SKU_03,Agency_33
2.37,2015-09-01,SKU_03,Agency_33
2.2,2015-10-01,SKU_03,Agency_33
3.469,2015-11-01,SKU_03,Agency_33
4.062,2015-12-01,SKU_03,Agency_33
1.945,2016-01-01,SKU_03,Agency_33
12.6,2016-02-01,SKU_03,Agency_33
18.7,2016-03-01,SKU_03,Agency_33
15.06,2016-04-01,SKU_03,Agency_33
20.39,2016-05-01,SKU_03,Agency_33
15.31,2016-06-01,SKU_03,Agency_33
12.52,2016-07-01,SKU_03,Agency_33
13.11,2016-08-01,SKU_03,Agency_33
0.0846,2016-09-01,SKU_03,Agency_33
5.086,2016-10-01,SKU_03,Agency_33
4.492,2016-11-01,SKU_03,Agency_33
4.32,2016-12-01,SKU_03,Agency_33
4.24,2017-01-01,SKU_03,Agency_33
6.863,2017-02-01,SKU_03,Agency_33
5.42,2017-03-01,SKU_03,Agency_33
3.299,2017-04-01,SKU_03,Agency_33
6.43,2017-05-01,SKU_03,Agency_33
0.0,2013-01-01,SKU_05,Agency_08
0.0,2013-02-01,SKU_05,Agency_08
0.0,2013-03-01,SKU_05,Agency_08
0.0,2013-04-01,SKU_05,Agency_08
0.0,2013-05-01,SKU_05,Agency_08
0.0,2013-06-01,SKU_05,Agency_08
0.0,2013-07-01,SKU_05,Agency_08
0.0,2013-08-01,SKU_05,Agency_08
0.0,2013-09-01,SKU_05,Agency_08
0.0,2013-10-01,SKU_05,Agency_08
0.0,2013-11-01,SKU_05,Agency_08
1.789,2013-12-01,SKU_05,Agency_08
5.94,2014-01-01,SKU_05,Agency_08
6.07,2014-02-01,SKU_05,Agency_08
6.965,2014-03-01,SKU_05,Agency_08
8.24,2014-04-01,SKU_05,Agency_08
8.12,2014-05-01,SKU_05,Agency_08
4.73,2014-06-01,SKU_05,Agency_08
4.41,2014-07-01,SKU_05,Agency_08
4.41,2014-08-01,SKU_05,Agency_08
4.152,2014-09-01,SKU_05,Agency_08
6.902,2014-10-01,SKU_05,Agency_08
5.625,2014-11-01,SKU_05,Agency_08
5.88,2014-12-01,SKU_05,Agency_08
5.94,2015-01-01,SKU_05,Agency_08
4.92,2015-02-01,SKU_05,Agency_08
5.113,2015-03-01,SKU_05,Agency_08
7.094,2015-04-01,SKU_05,Agency_08
6.582,2015-05-01,SKU_05,Agency_08
4.664,2015-06-01,SKU_05,Agency_08
4.793,2015-07-01,SKU_05,Agency_08
4.73,2015-08-01,SKU_05,Agency_08
7.477,2015-09-01,SKU_05,Agency_08
6.26,2015-10-01,SKU_05,Agency_08
6.902,2015-11-01,SKU_05,Agency_08
7.54,2015-12-01,SKU_05,Agency_08
6.2,2016-01-01,SKU_05,Agency_08
5.367,2016-02-01,SKU_05,Agency_08
8.82,2016-03-01,SKU_05,Agency_08
16.61,2016-04-01,SKU_05,Agency_08
11.82,2016-05-01,SKU_05,Agency_08
11.375,2016-06-01,SKU_05,Agency_08
14.19,2016-07-01,SKU_05,Agency_08
6.965,2016-08-01,SKU_05,Agency_08
6.773,2016-09-01,SKU_05,Agency_08
6.125,2016-10-01,SKU_05,Agency_08
5.227,2016-11-01,SKU_05,Agency_08
6.12,2016-12-01,SKU_05,Agency_08
6.695,2017-01-01,SKU_05,Agency_08
5.293,2017-02-01,SKU_05,Agency_08
7.406,2017-03-01,SKU_05,Agency_08
8.24,2017-04-01,SKU_05,Agency_08
9.71,2017-05-01,SKU_05,Agency_08
175.2,2013-01-01,SKU_02,Agency_42
202.9,2013-02-01,SKU_02,Agency_42
214.8,2013-03-01,SKU_02,Agency_42
233.1,2013-04-01,SKU_02,Agency_42
264.2,2013-05-01,SKU_02,Agency_42
238.6,2013-06-01,SKU_02,Agency_42
249.9,2013-07-01,SKU_02,Agency_42
235.6,2013-08-01,SKU_02,Agency_42
185.0,2013-09-01,SKU_02,Agency_42
216.4,2013-10-01,SKU_02,Agency_42
193.1,2013-11-01,SKU_02,Agency_42
204.2,2013-12-01,SKU_02,Agency_42
187.0,2014-01-01,SKU_02,Agency_42
211.5,2014-02-01,SKU_02,Agency_42
229.8,2014-03-01,SKU_02,Agency_42
320.5,2014-04-01,SKU_02,Agency_42
263.5,2014-05-01,SKU_02,Agency_42
303.0,2014-06-01,SKU_02,Agency_42
269.5,2014-07-01,SKU_02,Agency_42
276.2,2014-08-01,SKU_02,Agency_42
217.2,2014-09-01,SKU_02,Agency_42
241.1,2014-10-01,SKU_02,Agency_42
187.4,2014-11-01,SKU_02,Agency_42
209.5,2014-12-01,SKU_02,Agency_42
174.5,2015-01-01,SKU_02,Agency_42
189.5,2015-02-01,SKU_02,Agency_42
222.9,2015-03-01,SKU_02,Agency_42
246.1,2015-04-01,SKU_02,Agency_42
252.6,2015-05-01,SKU_02,Agency_42
213.0,2015-06-01,SKU_02,Agency_42
244.9,2015-07-01,SKU_02,Agency_42
297.8,2015-08-01,SKU_02,Agency_42
235.1,2015-09-01,SKU_02,Agency_42
206.1,2015-10-01,SKU_02,Agency_42
188.5,2015-11-01,SKU_02,Agency_42
237.0,2015-12-01,SKU_02,Agency_42
131.2,2016-01-01,SKU_02,Agency_42
179.4,2016-02-01,SKU_02,Agency_42
168.4,2016-03-01,SKU_02,Agency_42
202.1,2016-04-01,SKU_02,Agency_42
255.6,2016-05-01,SKU_02,Agency_42
230.0,2016-06-01,SKU_02,Agency_42
178.4,2016-07-01,SKU_02,Agency_42
17.06,2016-08-01,SKU_02,Agency_42
218.5,2016-09-01,SKU_02,Agency_42
173.2,2016-10-01,SKU_02,Agency_42
161.1,2016-11-01,SKU_02,Agency_42
217.4,2016-12-01,SKU_02,Agency_42
103.06,2017-01-01,SKU_02,Agency_42
153.6,2017-02-01,SKU_02,Agency_42
185.0,2017-03-01,SKU_02,Agency_42
247.5,2017-04-01,SKU_02,Agency_42
205.6,2017-05-01,SKU_02,Agency_42
0.0,2013-01-01,SKU_17,Agency_51
0.0,2013-02-01,SKU_17,Agency_51
0.0,2013-03-01,SKU_17,Agency_51
0.0,2013-04-01,SKU_17,Agency_51
0.0,2013-05-01,SKU_17,Agency_51
0.0,2013-06-01,SKU_17,Agency_51
0.0,2013-07-01,SKU_17,Agency_51
0.0,2013-08-01,SKU_17,Agency_51
0.0,2013-09-01,SKU_17,Agency_51
0.0,2013-10-01,SKU_17,Agency_51
0.0,2013-11-01,SKU_17,Agency_51
0.0,2013-12-01,SKU_17,Agency_51
0.0,2014-01-01,SKU_17,Agency_51
0.0,2014-02-01,SKU_17,Agency_51
0.0,2014-03-01,SKU_17,Agency_51
0.0,2014-04-01,SKU_17,Agency_51
0.0,2014-05-01,SKU_17,Agency_51
0.0,2014-06-01,SKU_17,Agency_51
0.0,2014-07-01,SKU_17,Agency_51
0.0,2014-08-01,SKU_17,Agency_51
0.0,2014-09-01,SKU_17,Agency_51
0.0,2014-10-01,SKU_17,Agency_51
0.0,2014-11-01,SKU_17,Agency_51
0.0,2014-12-01,SKU_17,Agency_51
0.0,2015-01-01,SKU_17,Agency_51
0.0,2015-02-01,SKU_17,Agency_51
0.0,2015-03-01,SKU_17,Agency_51
0.0,2015-04-01,SKU_17,Agency_51
0.0,2015-05-01,SKU_17,Agency_51
0.0,2015-06-01,SKU_17,Agency_51
0.0,2015-07-01,SKU_17,Agency_51
0.0,2015-08-01,SKU_17,Agency_51
0.0,2015-09-01,SKU_17,Agency_51
0.0,2015-10-01,SKU_17,Agency_51
0.0,2015-11-01,SKU_17,Agency_51
0.0,2015-12-01,SKU_17,Agency_51
0.0,2016-01-01,SKU_17,Agency_51
0.0,2016-02-01,SKU_17,Agency_51
0.0,2016-03-01,SKU_17,Agency_51
0.0,2016-04-01,SKU_17,Agency_51
1.533,2016-05-01,SKU_17,Agency_51
3.748,2016-06-01,SKU_17,Agency_51
7.54,2016-07-01,SKU_17,Agency_51
6.562,2016-08-01,SKU_17,Agency_51
7.37,2016-09-01,SKU_17,Agency_51
9.61,2016-10-01,SKU_17,Agency_51
5.984,2016-11-01,SKU_17,Agency_51
3.89,2016-12-01,SKU_17,Agency_51
3.291,2017-01-01,SKU_17,Agency_51
3.377,2017-02-01,SKU_17,Agency_51
3.201,2017-03-01,SKU_17,Agency_51
3.621,2017-04-01,SKU_17,Agency_51
0.3833,2017-05-01,SKU_17,Agency_51
0.0,2013-01-01,SKU_02,Agency_08
0.0,2013-02-01,SKU_02,Agency_08
0.0,2013-03-01,SKU_02,Agency_08
0.0,2013-04-01,SKU_02,Agency_08
0.0,2013-05-01,SKU_02,Agency_08
0.0,2013-06-01,SKU_02,Agency_08
0.0,2013-07-01,SKU_02,Agency_08
0.0,2013-08-01,SKU_02,Agency_08
0.0,2013-09-01,SKU_02,Agency_08
0.0,2013-10-01,SKU_02,Agency_08
0.0,2013-11-01,SKU_02,Agency_08
3.023,2013-12-01,SKU_02,Agency_08
3.24,2014-01-01,SKU_02,Agency_08
7.56,2014-02-01,SKU_02,Agency_08
5.94,2014-03-01,SKU_02,Agency_08
6.48,2014-04-01,SKU_02,Agency_08
26.67,2014-05-01,SKU_02,Agency_08
2.16,2014-06-01,SKU_02,Agency_08
1.944,2014-07-01,SKU_02,Agency_08
2.592,2014-08-01,SKU_02,Agency_08
2.916,2014-09-01,SKU_02,Agency_08
