Date,Weekly_Sales,time_idx,Store
2010-06-18,1001286.7,20,26
2010-06-25,976242.06,21,26
2010-07-05,1074479.8,22,26
2010-07-16,1028151.75,23,26
2010-07-23,971615.6,24,26
2010-05-28,1069851.6,18,26
2010-07-30,1005324.25,25,26
2010-08-13,1011938.3,27,26
2010-08-20,1007385.4,28,26
2010-08-27,977322.5,29,26
2010-09-04,1022293.8,30,26
2010-09-07,1122356.5,31,26
2010-09-17,923473.7,32,26
2010-08-10,1001069.5,26,26
2010-09-24,868636.3,33,26
2010-05-21,986765.0,17,26
2010-05-11,970224.5,15,26
2010-02-04,1029849.2,1,26
2010-02-07,1078455.5,2,26
2010-02-19,999348.56,3,26
2010-02-26,855385.0,4,26
2010-03-09,1037549.7,5,26
2010-03-12,1016143.6,6,26
2010-05-14,972663.56,16,26
2010-03-19,903366.56,7,26
2010-04-06,1003202.7,9,26
2010-04-16,905548.4,10,26
2010-04-23,881930.9,11,26
2010-04-30,904503.9,12,26
2010-05-02,1034119.2,13,26
2010-05-03,1005669.56,14,26
2010-03-26,893613.0,8,26
2010-10-09,1042226.3,34,26
2010-06-08,1125329.8,19,26
2010-10-15,937956.9,36,26
2011-02-25,910298.44,56,26
2011-03-06,1054454.4,57,26
2011-03-18,887426.1,58,26
2011-03-25,866566.56,59,26
2011-04-02,911807.0,60,26
2011-04-03,945643.2,61,26
2011-02-18,981978.0,55,26
2011-04-11,988950.75,62,26
2011-04-22,921700.6,64,26
2011-04-29,873450.3,65,26
2011-05-08,1107552.4,66,26
2011-05-13,941008.9,67,26
2011-05-20,938334.6,68,26
2010-10-12,1149612.0,35,26
2011-04-15,863266.1,63,26
2011-02-12,1012498.5,54,26
2011-05-27,996723.56,69,26
2011-01-28,817485.1,52,26
2011-02-09,1040143.1,53,26
2010-10-29,895069.9,38,26
2010-11-06,1073862.6,39,26
2010-11-19,901972.7,40,26
2010-11-26,1286833.6,41,26
2010-12-02,1015684.06,42,26
2010-12-03,963382.06,43,26
2010-10-22,916522.7,37,26
2010-12-17,1196813.4,45,26
2010-12-24,1573982.5,46,26
2010-12-31,877268.3,47,26
2011-01-04,849231.6,48,26
2011-01-07,1070119.1,49,26
2011-01-14,812323.3,50,26
2010-12-11,971193.0,44,26
2011-01-21,809833.2,51,26
2011-11-03,1613259.8,92,27
2011-11-11,1800728.1,93,27
2011-11-18,1723739.5,94,27
2011-11-25,2504400.8,95,27
2011-12-08,1758438.0,96,27
2011-12-16,2205919.8,97,27
2012-01-06,1900638.6,100,27
2011-12-30,1650604.6,99,27
2012-01-13,1492399.1,101,27
2012-01-20,1542131.0,102,27
2012-01-27,1263534.9,103,27
2012-02-03,1509323.1,104,27
2011-11-02,1636224.8,91,27
2011-12-23,2739019.8,98,27
2011-10-28,1710372.4,90,27
2011-08-26,2034400.8,81,27
2011-10-14,1682652.5,88,27
2011-07-01,1568159.5,73,27
2011-07-10,1672339.2,74,27
2011-07-15,1762155.8,75,27
2011-07-22,1754879.5,76,27
2011-07-29,1744879.0,77,27
2011-08-04,1689844.1,78,27
2011-10-21,1689591.5,89,27
2011-08-07,2000055.2,79,27
2011-09-09,1911470.9,82,27
2011-09-12,2014666.0,83,27
2011-09-16,1613773.9,84,27
2011-09-23,1606208.6,85,27
2011-09-30,1599626.2,86,27
2011-10-06,1817914.8,87,27
2011-08-19,1781905.2,80,27
2012-02-17,1606221.5,105,27
2012-03-02,1564246.0,107,27
2012-07-20,1730913.6,127,27
2012-07-27,1625883.8,128,27
2012-08-06,1764756.2,129,27
2012-08-17,1735339.6,130,27
2012-08-24,1780443.4,131,27
2012-08-31,1731935.4,132,27
2012-07-13,1755889.5,126,27
2012-09-03,1607343.4,133,27
2012-09-21,1557485.8,135,27
2011-06-24,1811455.1,72,27
2012-09-14,1519604.5,134,27
2012-07-09,1840955.2,125,27
2012-06-29,1842555.4,124,27
2012-06-22,1837884.8,123,27
2012-03-08,1705810.9,108,27
2012-03-16,1635984.1,109,27
2012-03-23,1620839.4,110,27
2012-03-30,1615494.1,111,27
2012-04-05,1669388.5,112,27
2012-04-13,1650405.2,113,27
2012-04-20,1639999.5,114,27
2012-04-27,1565498.9,115,27
2012-05-10,1591816.9,116,27
2012-05-18,1707158.9,117,27
2012-05-25,1818906.8,118,27
2012-06-01,1535287.4,119,27
2012-06-04,1899013.4,120,27
2012-06-07,2062224.9,121,27
2012-06-15,1773500.5,122,27
2012-02-24,1648602.4,106,27
2010-10-15,1728388.2,36,27
2011-05-27,1820723.1,69,27
2010-05-28,1962468.6,18,27
2010-06-08,1908036.6,19,27
2010-06-18,1887182.2,20,27
2010-06-25,1962625.0,21,27
2010-07-05,1939458.9,22,27
2010-07-16,1880691.6,23,27
2010-05-21,1836595.6,17,27
2010-07-23,1808250.8,24,27
2010-08-10,1707662.9,26,27
2010-08-13,1864436.1,27,27
2010-08-20,1936878.5,28,27
2010-08-27,1870684.2,29,27
2010-09-04,1955814.1,30,27
2010-09-07,2119163.0,31,27
2010-07-30,1816489.5,25,27
2010-09-17,1629978.5,32,27
2010-05-14,1842465.8,16,27
2010-05-03,1313729.8,14,27
2010-01-10,1543532.9,0,27
2010-02-04,2053953.0,1,27
2010-02-07,2024554.1,2,27
2010-02-19,1945070.4,3,27
2010-02-26,1390934.2,4,27
2010-03-09,1908110.9,5,27
2010-05-11,1686010.0,15,27
2010-03-12,1884343.6,6,27
2010-03-26,1836714.9,8,27
2010-04-06,2073102.6,9,27
2010-04-16,1857501.0,10,27
2010-04-23,1850205.5,11,27
2010-04-30,1805885.0,12,27
2010-05-02,1874289.8,13,27
2010-03-19,1700628.0,7,27
2011-06-05,1757042.0,70,27
2010-09-24,1597002.8,33,27
2010-10-12,2139733.8,35,27
2011-02-18,1709365.2,55,27
2011-02-25,1688935.8,56,27
2011-03-06,2053708.0,57,27
2011-03-18,1624539.2,58,27
2011-03-25,1554651.1,59,27
2011-04-02,1628100.8,60,27
2011-02-12,1806924.8,54,27
2011-04-03,1656130.6,61,27
2011-04-15,1727175.6,63,27
2011-04-22,1921655.5,64,27
2011-04-29,1642074.6,65,27
2011-05-08,1747289.5,66,27
2011-05-13,1763545.4,67,27
2011-05-20,1725268.5,68,27
2011-04-11,1621109.2,62,27
2010-10-09,1913494.8,34,27
2011-02-09,1511717.5,53,27
2011-01-21,1517029.9,51,27
2010-10-22,1693935.2,37,27
2010-10-29,1688955.5,38,27
2010-11-06,1873812.9,39,27
2010-11-19,1704785.8,40,27
2010-11-26,2627910.8,41,27
2010-12-02,1745362.8,42,27
2011-01-28,1421111.5,52,27
2010-12-03,1925113.1,43,27
2010-12-17,2350098.2,45,27
2010-12-24,3078162.0,46,27
2010-12-31,1440963.0,47,27
2011-01-04,1628868.2,48,27
2011-01-07,1949983.9,49,27
2011-01-14,1532308.6,50,27
2010-12-11,1828010.2,44,27
2011-06-17,1814740.1,71,27
2010-02-04,1441559.4,1,28
2011-11-11,1402655.0,93,28
2011-11-18,1255081.2,94,28
2011-11-25,1929738.2,95,28
2011-12-08,1218765.0,96,28
2011-12-16,1429954.6,97,28
2011-12-23,1796203.5,98,28
2011-11-03,1380836.4,92,28
2011-12-30,1270036.5,99,28
2012-01-13,1161190.2,101,28
2012-01-20,1129540.5,102,28
2012-01-27,1132948.5,103,28
2012-02-03,1451740.6,104,28
2012-02-17,1501503.6,105,28
2012-02-24,1323487.9,106,28
2012-01-06,1245481.0,100,28
2012-03-02,1531599.5,107,28
2011-11-02,1397301.4,91,28
2011-10-21,1203172.0,89,28
2011-07-15,1197373.1,75,28
2011-07-22,1165870.5,76,28
2011-07-29,1114530.2,77,28
2011-08-04,1414713.5,78,28
2011-08-07,1459655.9,79,28
2011-08-19,1200019.8,80,28
2011-10-28,1242746.0,90,28
2011-08-26,1166479.5,81,28
2011-09-12,1467024.2,83,28
2011-09-16,1159212.1,84,28
2011-09-23,1109105.9,85,28
2011-09-30,1120731.8,86,28
2011-10-06,1339972.9,87,28
2011-10-14,1220985.0,88,28
2011-09-09,1310087.0,82,28
2011-07-10,1557314.6,74,28
2012-03-08,1376520.1,108,28
2012-03-23,1216059.4,110,28
2012-08-06,1440687.8,129,28
2012-08-17,1184198.4,130,28
2012-08-24,1199309.6,131,28
2012-08-31,1227118.8,132,28
2012-09-03,1680764.0,133,28
2012-09-14,1124660.8,134,28
2012-07-27,1135035.1,128,28
2012-09-21,1135340.2,135,28
2010-01-10,1203080.4,0,28
2012-03-16,1337875.5,109,28
2012-07-20,1149427.5,127,28
2012-07-09,1469694.0,125,28
2012-03-30,1209524.1,111,28
2012-04-05,1450628.9,112,28
2012-04-13,1290685.0,113,28
2012-04-20,1180797.2,114,28
2012-04-27,1170456.1,115,28
2012-05-10,1462941.0,116,28
2012-07-13,1179915.0,126,28
2012-05-18,1213310.5,117,28
2012-06-01,1466046.1,119,28
2012-06-04,1559592.8,120,28
2012-06-07,1500863.5,121,28
2012-06-15,1229761.0,122,28
2012-06-22,1180671.5,123,28
2012-06-29,1129032.0,124,28
2012-05-25,1151214.4,118,28
2011-07-01,1402902.5,73,28
2011-06-17,1268503.5,71,28
2010-06-18,1267619.0,20,28
2010-06-25,1231025.1,21,28
2010-07-05,1532893.2,22,28
2010-07-16,1225336.4,23,28
2010-07-23,1205885.0,24,28
2010-07-30,1150204.8,25,28
2010-06-08,1523101.4,19,28
2010-08-10,1334571.9,26,28
2010-08-20,1195897.6,28,28
2010-08-27,1191585.9,29,28
2010-09-04,1382359.2,30,28
2010-09-07,1340293.9,31,28
2010-09-17,1159812.4,32,28
2010-09-24,1111797.2,33,28
2010-08-13,1218688.1,27,28
2010-10-09,1246062.1,34,28
2010-05-28,1176588.2,18,28
2010-05-14,1245898.8,16,28
2011-06-24,1208809.4,72,28
2010-02-19,1491300.4,3,28
2010-02-26,1542173.4,4,28
2010-03-09,1523410.8,5,28
2010-03-12,1447916.2,6,28
2010-03-19,1279819.4,7,28
2010-05-21,1217923.8,17,28
2010-03-26,1245268.8,8,28
2010-04-16,1268240.6,10,28
2010-04-23,1244177.2,11,28
2010-04-30,1186971.0,12,28
2010-05-02,1672352.2,13,28
2010-05-03,1608435.5,14,28
2010-05-11,1501663.2,15,28
2010-04-06,1543678.0,9,28
2010-10-12,1466164.5,35,28
2010-02-07,1399960.1,2,28
2010-10-22,1120619.4,37,28
2011-03-06,1403779.2,57,28
2011-03-18,1286413.8,58,28
2011-03-25,1201059.8,59,28
2011-04-02,1564897.4,60,28
2011-04-03,1723736.9,61,28
2011-04-11,1576654.6,62,28
2011-02-25,1311796.9,56,28
2011-04-15,1240126.1,63,28
2011-04-29,1222367.9,65,28
2011-05-08,1523870.9,66,28
2011-05-13,1253316.2,67,28
2011-05-20,1151282.2,68,28
2011-05-27,1160044.0,69,28
2010-10-15,1158063.0,36,28
2011-04-22,1297452.0,64,28
2011-02-18,1514828.9,55,28
2011-06-05,1515890.4,70,28
2011-02-09,1468871.5,53,28
2011-02-12,1368130.4,54,28
2010-11-06,1348995.1,39,28
2010-11-19,1179315.8,40,28
2010-11-26,1937033.5,41,28
2010-12-02,1558968.5,42,28
2010-12-03,1326877.1,43,28
2010-12-11,1266460.5,44,28
2010-10-29,1231688.5,38,28
2010-12-24,2026026.4,46,28
2010-12-31,1090558.6,47,28
2011-01-04,1336838.4,48,28
2011-01-07,1319054.6,49,28
2011-01-14,1098286.6,50,28
2011-01-21,1079669.1,51,28
2010-12-17,1510443.6,45,28
2011-01-28,1127859.8,52,28
2011-11-11,531600.6,93,29
2011-11-18,504601.28,94,29
2011-11-25,913165.2,95,29
2011-12-08,471311.5,96,29
2011-12-16,736805.7,97,29
2011-12-23,1016637.4,98,29
2012-01-13,444756.38,101,29
2012-01-06,576252.4,100,29
2012-01-20,446863.3,102,29
2012-01-27,395987.25,103,29
2012-02-03,500801.72,104,29
2012-02-17,559606.94,105,29
2011-11-03,493430.44,92,29
2011-12-30,551743.06,99,29
2012-02-24,488782.62,106,29
2011-09-12,633240.5,83,29
2011-10-21,505068.22,89,29
2012-03-02,493159.34,107,29
2011-07-15,505246.16,75,29
2011-07-22,507335.75,76,29
2011-07-29,474653.06,77,29
2011-08-04,505304.34,78,29
2011-08-07,547586.06,79,29
2011-11-02,550387.75,91,29
2011-08-19,498056.0,80,29
2011-09-09,505406.72,82,29
2011-09-16,474129.34,84,29
2011-09-23,475696.38,85,29
2011-09-30,446516.25,86,29
2011-10-06,558431.44,87,29
2011-10-14,475776.44,88,29
2011-08-26,608295.0,81,29
2012-03-08,504754.75,108,29
2012-07-09,540811.9,125,29
2012-03-23,517408.47,110,29
2012-08-06,554093.1,129,29
2012-08-17,416881.66,130,29
2012-08-24,615026.1,131,29
2012-08-31,545844.94,132,29
2012-09-03,504750.34,133,29
2012-09-14,475127.2,134,29
2012-07-27,475158.25,128,29
2012-09-21,489079.22,135,29
2012-03-16,489293.72,109,29
2012-07-20,506705.38,127,29
2011-07-10,514993.0,74,29
2012-03-30,504566.28,111,29
2012-04-05,504963.84,112,29
2012-04-13,520493.84,113,29
2012-04-20,525200.56,114,29
2012-04-27,497250.22,115,29
2012-05-10,520632.8,116,29
2012-07-13,514709.75,126,29
2012-05-18,543706.06,117,29
2012-06-01,469773.84,119,29
2012-06-04,633826.56,120,29
2012-06-07,578832.44,121,29
2012-06-15,552338.75,122,29
2012-06-22,581854.5,123,29
2012-06-29,555954.1,124,29
2012-05-25,549665.7,118,29
2011-07-01,455952.2,73,29
2011-10-28,515119.62,90,29
2011-06-24,545368.2,72,29
2010-06-18,558731.75,20,29
2010-06-25,585548.8,21,29
2010-07-05,568497.4,22,29
2010-07-16,512292.0,23,29
2010-07-23,506502.1,24,29
2010-07-30,509872.78,25,29
2010-05-28,577627.7,18,29
2010-08-10,530059.06,26,29
2010-08-20,531640.2,28,29
2010-08-27,545766.1,29,29
2010-09-04,569937.25,30,29
2010-09-07,563449.44,31,29
2010-09-17,463752.88,32,29
2010-09-24,465338.4,33,29
2010-08-13,495269.0,27,29
2010-05-21,502021.8,17,29
2010-05-14,518940.88,16,29
2010-05-11,521002.97,15,29
2011-06-17,536914.2,71,29
2010-02-04,599629.25,1,29
2010-02-07,581473.56,2,29
2010-02-19,542399.06,3,29
2010-02-26,488417.62,4,29
2010-03-09,579272.4,5,29
2010-03-12,642678.5,6,29
2010-03-19,496851.6,7,29
2010-03-26,552985.3,8,29
2010-04-06,588017.7,9,29
2010-04-16,509100.84,10,29
2010-04-23,505329.66,11,29
2010-04-30,501013.47,12,29
2010-05-02,538634.44,13,29
2010-05-03,535087.94,14,29
2010-10-09,491290.38,34,29
2010-10-12,713834.75,35,29
2010-06-08,519787.94,19,29
2010-10-22,505221.16,37,29
2011-02-25,483660.16,56,29
2011-03-06,598251.56,57,29
2011-03-18,493653.44,58,29
2011-03-25,478773.06,59,29
2011-04-02,504126.88,60,29
2011-04-03,536031.7,61,29
2011-04-11,620735.75,62,29
2011-04-15,518245.97,63,29
2011-04-22,589252.7,64,29
2011-04-29,493078.62,65,29
2011-05-08,503486.38,66,29
2011-05-13,549551.0,67,29
2011-05-20,492932.5,68,29
2011-05-27,550735.6,69,29
2010-10-15,483011.7,36,29
2011-02-18,542529.2,55,29
2011-02-12,579874.25,54,29
2011-06-05,534372.5,70,29
2011-01-28,410426.97,52,29
2011-02-09,497085.9,53,29
2010-10-29,527058.56,38,29
2010-11-06,540716.56,39,29
2010-11-19,508174.56,40,29
2010-11-26,975268.94,41,29
2010-12-02,529672.94,42,29
2010-12-03,519042.5,43,29
2010-12-11,524450.7,44,29
2010-01-10,474698.0,0,29
2010-12-24,1130926.8,46,29
2010-12-31,465992.03,47,29
2011-01-04,475615.25,48,29
2011-01-07,567114.6,49,29
2011-01-14,426905.25,50,29
2011-01-21,445134.16,51,29
2010-12-17,850538.25,45,29
2011-01-14,381061.1,50,3
2011-01-07,368962.72,49,3
2011-01-04,374556.1,48,3
2010-12-31,382677.75,47,3
2010-12-24,605990.44,46,3
2010-12-17,498159.38,45,3
2010-12-02,420728.97,42,3
2010-12-03,384200.7,43,3
2011-01-21,350876.7,51,3
2010-11-26,565567.8,41,3
2010-11-19,372545.3,40,3
2010-11-06,355017.1,39,3
2010-10-29,348591.75,38,3
2010-12-11,386635.03,44,3
2011-01-28,364866.25,52,3
2011-02-25,397211.2,56,3
2011-02-12,472511.3,54,3
2011-05-27,369350.6,69,3
2011-05-20,364603.12,68,3
2011-05-13,386312.7,67,3
2011-05-08,409981.25,66,3
2011-04-29,367405.4,65,3
2011-04-22,391860.03,64,3
2011-02-09,375988.7,53,3
2011-04-15,366250.7,63,3
2010-10-22,348895.97,37,3
2011-04-02,438516.53,60,3
2011-03-25,380683.66,59,3
2011-03-18,392109.5,58,3
2011-03-06,394507.84,57,3
2011-02-18,432782.1,55,3
2011-04-11,459443.22,62,3
2011-04-03,437084.5,61,3
2011-06-05,413042.12,70,3
2010-10-09,352260.97,34,3
2010-05-03,415202.03,14,3
2010-05-02,461622.22,13,3
2010-04-30,361248.38,12,3
2010-04-23,339976.66,11,3
2010-04-16,354993.25,10,3
2010-04-06,396968.8,9,3
2010-05-11,423175.56,15,3
2010-03-26,359949.28,8,3
2010-03-12,476420.78,6,3
2010-03-09,366473.97,5,3
2010-02-26,407204.88,4,3
2010-02-19,421642.2,3,3
2010-02-07,381151.72,2,3
2010-02-04,423294.4,1,3
2010-03-19,375328.6,7,3
2010-05-14,384357.94,16,3
2010-05-21,343763.16,17,3
2010-05-28,350089.22,18,3
2010-09-24,355626.88,33,3
2010-09-17,363064.62,32,3
2010-09-07,349214.2,31,3
2010-09-04,415870.28,30,3
2010-08-27,362134.1,29,3
2010-08-20,351728.22,28,3
2010-08-13,339597.38,27,3
2010-08-10,395107.34,26,3
2010-07-30,347955.06,25,3
2010-07-23,352864.5,24,3
2010-07-16,352728.78,23,3
2010-07-05,399323.88,22,3
2010-06-25,357346.47,21,3
2010-06-18,364076.84,20,3
2010-06-08,402635.75,19,3
2010-10-12,467642.03,35,3
2010-01-10,358784.1,0,3
2010-10-15,345584.38,36,3
2011-06-17,403423.34,71,3
2012-06-22,419497.94,123,3
2012-06-15,442074.78,122,3
2012-06-07,411206.5,121,3
2012-06-04,503232.12,120,3
2012-06-01,398178.22,119,3
2012-05-25,413701.28,118,3
2012-06-29,422965.34,124,3
2012-05-18,418112.75,117,3
2012-04-27,394616.12,115,3
2012-04-20,434822.12,114,3
2012-04-13,420789.75,113,3
2012-04-05,439913.56,112,3
2012-03-30,407488.84,111,3
2012-03-23,413907.25,110,3
2012-05-10,443557.66,116,3
2012-07-09,408229.72,125,3
2012-07-13,416913.1,126,3
2012-07-20,432424.84,127,3
2011-06-24,385520.72,72,3
2012-09-21,414392.1,135,3
2012-09-14,407589.16,134,3
2012-09-03,445162.06,133,3
2012-08-31,408838.72,132,3
2012-08-24,412449.66,131,3
2012-08-17,394918.84,130,3
2012-08-06,446336.8,129,3
2012-07-27,389427.9,128,3
2012-03-16,411775.8,109,3
2012-03-08,419990.28,108,3
2012-02-24,418925.47,106,3
2011-09-30,368477.94,86,3
2011-09-23,365248.94,85,3
2011-09-16,375629.5,84,3
2011-09-12,468772.8,83,3
2011-09-09,377347.5,82,3
2011-08-26,366367.56,81,3
2011-10-06,391638.75,87,3
2011-08-19,379716.9,80,3
2011-08-04,384075.3,78,3
2011-07-29,345381.28,77,3
2011-07-22,360617.38,76,3
2011-07-15,373454.34,75,3
2011-07-10,403342.4,74,3
2012-03-02,424960.66,107,3
2011-08-07,395146.25,79,3
2011-10-14,368282.56,88,3
2011-07-01,378241.34,73,3
2011-10-28,389540.62,90,3
2011-10-21,394976.38,89,3
2012-02-17,475591.1,105,3
2012-02-03,469752.56,104,3
2012-01-27,349518.1,103,3
2012-01-20,365818.62,102,3
2012-01-06,432268.53,100,3
2011-12-30,410553.88,99,3
2012-01-13,367438.62,101,3
2011-12-16,510747.62,97,3
2011-12-08,380376.84,96,3
2011-11-25,556925.2,95,3
2011-11-18,398838.97,94,3
2011-11-11,407764.25,93,3
2011-11-03,404753.3,92,3
2011-11-02,430526.22,91,3
2011-12-23,551221.2,98,3
2011-12-16,441265.1,97,30
2011-11-11,409686.62,93,30
2011-11-18,436462.62,94,30
2011-11-25,452163.94,95,30
2011-12-08,412224.66,96,30
2011-12-23,492022.7,98,30
2012-02-24,425215.72,106,30
2012-01-06,427021.2,100,30
2012-01-13,447023.9,101,30
2012-01-20,438760.62,102,30
2012-01-27,433037.66,103,30
2012-02-03,438640.62,104,30
2012-02-17,435109.12,105,30
2011-12-30,376777.44,99,30
2011-11-03,438529.8,92,30
2011-09-16,382914.66,84,30
2011-10-28,426151.88,90,30
2011-07-10,417528.25,74,30
2012-03-02,434080.75,107,30
2011-07-22,423441.75,76,30
2011-07-29,414245.97,77,30
2011-08-04,443889.5,78,30
2011-08-07,419764.38,79,30
2011-08-19,414450.62,80,30
2011-08-26,387944.84,81,30
2011-09-09,370897.8,82,30
2011-09-12,436741.03,83,30
2011-09-23,391837.56,85,30
2011-09-30,387001.12,86,30
2011-10-06,424697.06,87,30
2011-10-14,410712.0,88,30
2011-10-21,428958.53,89,30
2011-11-02,470921.25,91,30
2011-07-15,420515.62,75,30
2012-06-29,423192.4,124,30
2012-03-23,430222.97,110,30
2012-08-17,423351.16,130,30
2012-08-24,425296.66,131,30
2012-08-31,439132.5,132,30
2012-09-03,446617.88,133,30
2012-09-14,437773.3,134,30
2012-09-21,443891.62,135,30
2012-08-06,437222.94,129,30
2011-07-01,451077.22,73,30
2012-03-16,413617.44,109,30
2012-07-27,424581.16,128,30
2012-07-13,417640.34,126,30
2012-03-30,449603.9,111,30
2012-04-05,454477.53,112,30
2012-04-13,428784.7,113,30
2012-04-20,462909.4,114,30
2012-04-27,433744.84,115,30
2012-05-10,446751.44,116,30
2012-07-20,427491.03,127,30
2012-05-18,460945.12,117,30
2012-06-01,457030.88,119,30
2012-06-04,461511.9,120,30
2012-06-07,440553.4,121,30
2012-06-15,438523.25,122,30
2012-06-22,428554.62,123,30
2012-07-09,433565.78,125,30
2012-05-25,449355.9,118,30
2011-06-24,422715.75,72,30
2010-02-04,457884.06,1,30
2011-06-05,438789.53,70,30
2010-06-08,441407.06,19,30
2010-06-18,447727.53,20,30
2010-06-25,453210.25,21,30
2010-07-05,457883.94,22,30
2010-07-16,438068.72,23,30
2010-07-23,440491.34,24,30
2010-05-28,462474.16,18,30
2010-07-30,437893.75,25,30
2010-08-13,444160.06,27,30
2010-08-20,447139.8,28,30
2010-08-27,443810.78,29,30
2010-09-04,454800.97,30,30
2010-09-07,436293.4,31,30
2010-09-17,462058.2,32,30
2010-08-10,462080.47,26,30
2010-05-21,455751.84,17,30
2010-05-14,461868.1,16,30
2010-05-11,484661.88,15,30
2011-06-17,435481.03,71,30
2010-01-10,445475.3,0,30
2010-02-07,450337.47,2,30
2010-02-19,463513.25,3,30
2010-02-26,472330.72,4,30
2010-03-09,461548.97,5,30
2010-03-12,407112.22,6,30
2010-03-19,445736.38,7,30
2010-03-26,442457.34,8,30
2010-04-06,458343.7,9,30
2010-04-16,471054.16,10,30
2010-04-23,462454.38,11,30
2010-04-30,456140.34,12,30
2010-05-02,465108.53,13,30
2010-05-03,472591.06,14,30
2010-09-24,448392.16,33,30
2010-10-09,455162.9,34,30
2012-03-08,425136.56,108,30
2010-10-15,453943.88,36,30
2011-02-25,432687.97,56,30
2011-03-06,432808.47,57,30
2011-03-18,425470.84,58,30
2011-03-25,431754.0,59,30
2011-04-03,443334.72,61,30
2011-04-11,432359.03,62,30
2011-02-18,417070.5,55,30
2011-04-15,426666.9,63,30
2011-04-29,423687.2,65,30
2011-05-08,431798.62,66,30
2011-05-13,424614.6,67,30
2011-05-20,435102.2,68,30
2011-05-27,429305.8,69,30
2010-10-12,428631.9,35,30
2011-04-22,445358.72,64,30
2011-02-12,412385.75,54,30
2011-04-02,490970.94,60,30
2011-01-28,425989.03,52,30
2010-10-22,459631.75,37,30
2011-02-09,369722.3,53,30
2010-11-06,445530.16,39,30
2010-11-19,423707.7,40,30
2010-11-26,462732.38,41,30
2010-12-02,497374.56,42,30
2010-12-03,468189.94,43,30
2010-12-11,431266.62,44,30
2010-10-29,438334.38,38,30
2010-12-24,519354.88,46,30
2011-01-21,439132.62,51,30
2010-12-31,397631.03,47,30
2011-01-04,437926.78,48,30
2011-01-07,428782.38,49,30
2011-01-14,465408.72,50,30
2010-12-17,445332.28,45,30
2011-11-18,1445174.8,94,31
2011-11-25,1934099.6,95,31
2011-12-08,1443311.5,96,31
2011-12-16,1611196.6,97,31
2011-12-23,2026176.1,98,31
2011-12-30,1355406.0,99,31
2012-01-20,1372504.9,102,31
2012-01-13,1377485.1,101,31
2012-01-27,1259941.5,103,31
2012-02-03,1427881.2,104,31
2012-02-17,1570813.5,105,31
2012-02-24,1392543.4,106,31
2011-11-11,1444783.6,93,31
2012-01-06,1404516.2,100,31
2011-11-03,1405572.9,92,31
2011-07-15,1415473.9,75,31
2011-10-28,1346862.8,90,31
2011-07-22,1401944.8,76,31
2011-07-29,1308122.1,77,31
2011-08-04,1416790.1,78,31
2011-08-07,1423144.5,79,31
2011-08-19,1487542.5,80,31
2011-08-26,1417267.1,81,31
2011-11-02,1539230.4,91,31
2011-09-09,1376670.2,82,31
2011-09-16,1363460.9,84,31
2011-09-23,1347607.8,85,31
2011-09-30,1285534.8,86,31
2011-10-06,1425299.4,87,31
2011-10-14,1378340.1,88,31
2011-10-21,1409310.4,89,31
2011-09-12,1556799.0,83,31
2012-03-02,1391479.9,107,31
2012-06-22,1394065.8,123,31
2012-03-16,1481728.1,109,31
2012-08-06,1443285.8,129,31
2012-08-17,1410181.8,130,31
2012-08-24,1379783.2,131,31
2012-08-31,1373651.5,132,31
2012-09-03,1439034.9,133,31
2012-09-14,1327705.5,134,31
2012-07-27,1303732.4,128,31
2012-09-21,1373064.9,135,31
2012-07-20,1392395.2,127,31
2012-07-13,1374301.4,126,31
2012-07-09,1358111.6,125,31
2012-03-23,1365825.0,110,31
2012-03-30,1318854.2,111,31
2012-04-05,1391257.2,112,31
2012-04-13,1407842.9,113,31
2012-04-20,1407036.6,114,31
2012-04-27,1311352.2,115,31
2012-05-10,1363365.0,116,31
2012-05-18,1441473.9,117,31
2012-05-25,1397094.2,118,31
2012-06-01,1401232.5,119,31
2012-06-04,1496169.8,120,31
2012-06-07,1458059.4,121,31
2012-06-15,1431003.4,122,31
2011-07-10,1427383.2,74,31
2012-06-29,1349202.2,124,31
2012-03-08,1390174.6,108,31
2011-07-01,1311986.9,73,31
2011-02-18,1539063.9,55,31
2011-06-05,1388755.6,70,31
2010-05-28,1309437.1,18,31
2010-06-08,1352401.1,19,31
2010-06-18,1368090.1,20,31
2010-06-25,1303523.8,21,31
2010-07-05,1381796.8,22,31
2010-07-16,1335433.8,23,31
2010-05-21,1337405.6,17,31
2010-07-23,1276031.9,24,31
2010-08-10,1300131.6,26,31
2010-08-13,1327719.4,27,31
2010-08-20,1376571.2,28,31
2010-08-27,1326622.0,29,31
2010-09-04,1395710.1,30,31
2010-09-07,1315118.4,31,31
2010-07-30,1231993.1,25,31
2010-09-17,1294105.0,32,31
2010-05-14,1287288.6,16,31
2010-05-03,1384870.5,14,31
2010-01-10,1213981.6,0,31
2010-02-04,1357600.6,1,31
2010-02-07,1311704.9,2,31
2010-02-19,1473386.8,3,31
2010-02-26,1344354.4,4,31
2010-03-09,1302047.5,5,31
2010-05-11,1324455.8,15,31
2010-03-12,1338716.4,6,31
2010-03-26,1229635.8,8,31
2010-04-06,1427624.5,9,31
2010-04-16,1367448.2,10,31
2010-04-23,1280465.8,11,31
2010-04-30,1243200.2,12,31
2010-05-02,1469252.0,13,31
2010-03-19,1332261.0,7,31
2011-06-24,1375962.5,72,31
